id,title,polarity,subjectivity,vader_compund,GPE
3765,Baltimore in flames: senseless,0.0,0.0,0.0,['Baltimore']
4254,"In Nevada caucuses, Trump gets a third straight win",0.3333333333333333,0.26666666666666666,0.6908,['Nevada']
1340,How Ted Cruz outfoxed Donald Trump in Iowa,0.0,0.0,0.0,['Iowa']
4947,"Stronger together? Yes, Mrs. Clinton, but what does 'together' really mean?",-0.3125,0.6875,0.4606,[]
270,"Rep. Jason Chaffetz launches bid for House speaker, shaking up GOP leadership race",0.0,0.0,-0.1779,[]
234,Hillary Clinton showed us a glimpse of her soul at Benghazi hearings. It was chilling,-0.5,0.9,-0.0258,['Benghazi']
3505,Orlando: The mainstream media serves up a false narrative about terror attack,-0.4000000000000001,0.6,-0.7579,['Orlando']
1949,"Jeb Bush Smoked Marijuana, Bullied Other Students In High School",0.0175,0.45749999999999996,-0.6249,[]
3235,Ted Cruz says motivating conservatives is key to winning White House,0.16666666666666666,0.5833333333333334,0.765,[]
2900,Netanyahu — Flanked by Boehner — Calls for 'Better Deal' with Iran,0.5,0.5,0.4404,['Iran']
623,Inside the swing-state playbooks,0.0,0.0,0.0,[]
4840,A suburban tide against Trump could sink his election bid,0.0,0.0,0.0,[]
2361,Open carry comes to Texas: Why the Lone Star state will be safer in 2016,0.0,0.5,0.1779,['Texas']
4394,The Jeb Bush Health Plan: Five Ways It Differs From What Obama's Done,0.0,0.0,0.0,[]
354,New Player in the ISIS War: Christian Gazillionaire Foster Friess,0.06818181818181818,0.22727272727272727,-0.5994,[]
307,Boehner takes revenge,0.0,0.0,-0.5267,[]
4374,How Asia trade deal could make or break Obama's foreign policy vision (+video),-0.125,0.125,0.25,['Obama']
3624,Suspects In Paris Magazine Attack Killed; Market Gunman And 4 Hostages Also Dead,-0.2,0.2,-0.936,['Paris']
110,Why riots happen in places like Baltimore,0.0,0.0,-0.2023,['Baltimore']
2175,"In a break with Obama, Clinton lays out tougher worldview",0.0,0.0,0.1779,['Obama']
272,House Republicans try to gut a key American principle,0.0,0.5,0.0,[]
2048,Wall St. Republicans' dark secret,-0.275,0.55,0.0,[]
1751,"Poll: Trump, Carson top GOP race; Clinton leads Dems but support drops",0.5,0.5,0.6059,[]
1643,Fact-checking the third round of GOP debates,-0.1,0.2,0.0,[]
2540,The Murder Shaking San Francisco’s Liberal Soul,0.0,0.0,-0.7506,[]
4256,"Sanders sharpening message, attacks on Clinton after Nevada loss",0.0,0.0,-0.6369,['Nevada']
4660,McMullin surge threatens to squeeze Trump's already narrow path to victory,-0.2,0.4,-0.3818,[]
4075,Proposed Bill Calls for Reconciliation Between Turkey and Armenia,0.0,0.0,0.0,"['Turkey', 'Armenia']"
1818,"Non-confrontational style, social media aiding Ben Carson's surge in polls",0.03333333333333333,0.06666666666666667,0.0,[]
3696,Shootings In Chattanooga: What We Know About The Alleged Gunman,-0.1,0.1,0.0,[]
1614,The fourth GOP debate is more about the party’s path than personal attacks,0.16666666666666666,0.26666666666666666,-0.4404,[]
4768,Diehard GOP mom: No mother could ever vote for Trump,0.0,0.0,-0.296,[]
140,GRAPHIC VIDEO Shows White Officer Shooting Unarmed Black Man In Back,-0.041666666666666664,0.20833333333333334,0.0,[]
3193,GOP 2016 candidates look to seize momentum out of debates,0.0,0.0,0.0,[]
3564,Feds Arrest Two Women In New York City In Alleged Terror Plot,-0.004545454545454551,0.18484848484848485,-0.7003,['New York City']
1352,"Trump, Clinton cautiously optimistic ahead of Iowa caucuses",0.0,0.0,0.3182,['Iowa']
2158,White House: Obama would veto Keystone bill,0.0,0.0,0.0,['Obama']
2729,Bill O’Reilly’s humiliating bust: Does Fox News have guts to suspend its own serial exaggerator?,0.6,1.0,-0.5423,[]
1715,Hillary’s cash flow issue,0.0,0.0,0.0,[]
2773,Iran Gives Investors Glimpse of $30 Billion in Oil Deals to Come,0.0,0.0,0.0,['Iran']
3733,"Charleston church massacre suspect caught, but answers elude victims' loved ones",0.7,0.8,0.4215,['Charleston']
2722,William F. Buckley would have loathed Fox News: Inside the right-wing media’s intellectual downfall,0.3,0.4,0.0516,[]
1161,"Listen to the Donald Trump voters: It has taken an ignorant demagogue to tell truth about GOP, humiliate party establishment",0.0,0.0,-0.1531,[]
683,Clinton says electing Trump would be 'historic mistake',0.0,0.0,-0.34,[]
481,Conservatives Cheer Research Saying Cuts To Unemployment Benefits Helped The Economy,0.0,0.0,0.2023,[]
1917,The GOP front-runner? It's not Jeb Bush,0.0,0.0,0.0,[]
3141,Critics pounce as Obama again shows he isn’t easy on America,0.43333333333333335,0.8333333333333334,0.1779,"['Obama', 'America']"
1021,Cruz allies prevail in North Dakota delegate race,0.0,0.0,0.0,['North Dakota']
1358,Why the Iowa caucuses have such a massive impact on the presidential race,0.0,0.75,0.0,['Iowa']
79,"Hillary Clinton, Bernie Sanders: King's legacy is alive",0.1,0.4,0.3818,[]
4659,"Trump Will Go Away, but the Anger He’s Stirred Up Is Just Getting Started",-0.7,0.2,-0.7227,[]
1549,14 key moments from the Democratic debate,0.0,1.0,0.0,[]
4912,Seven things I’ve learned by covering the third-party candidates,0.0,0.0,0.0,[]
5052,"To nominate Clinton, it takes a village",0.0,0.0,0.0,[]
1384,Donald Trump’s statement on the Fox News debate has to be seen to be believed,0.0,0.0,0.0,[]
4685,It’s No Surprise That Trump Might Not Accept Election Results. He’s Never Accepted Democratic Norms.,0.0,0.0,-0.5875,[]
3810,"Obama's last State of the Union address in three words: Disjointed, irrelevant and disappointing",-0.3666666666666667,0.5888888888888889,-0.6705,['Obama']
2326,Hillary Clinton's Second Amendment,0.0,0.0,0.0,[]
3692,Chattanooga shooting: History of attacks on U.S. military,-0.1,0.1,-0.4404,['U.S.']
4450,"Obama calls for end to nuclear weapons, but U.S. disarmament is slowest since 1980",0.0,0.0,-0.2382,['U.S.']
4002,Pentagon weighs using force to protect US-backed Syria rebels targeted by Russia,0.0,0.0,0.2023,"['US', 'Syria', 'Russia']"
298,Wreckage in wake of bungled House coup,0.0,0.0,0.0,[]
1225,"Why Nevada was a bad sign for Bernie Sanders's ""political revolution""",-0.3499999999999999,0.3833333333333333,-0.5423,['Nevada']
919,New York restores order for 2016 front-runners,0.13636363636363635,0.45454545454545453,0.296,['New York']
3128,Pope calls on Catholics to shelter Europe's migrants,0.0,0.0,0.0,[]
3175,3 winners and 2 losers from Saturday night's Republican debate,-0.2,0.2,-0.0772,[]
2655,"The Oregon militia standoff, explained",0.0,0.0,0.0,['Oregon']
1561,This is what it’s like to be a Bush stuck at the bottom of the polls,0.0,0.0,0.128,[]
1720,7 takeaways from the first Democratic debate,0.25,0.3333333333333333,0.0,[]
1618,Donald Trump: 'I want surveillance of certain mosques',0.21428571428571427,0.5714285714285714,0.34,[]
2244,Ky. clerk’s attorney: New marriage licenses ‘not worth the paper they’re written on’,-0.0068181818181818205,0.2772727272727273,0.2263,['Ky.']
2648,The GOP case against Loretta Lynch falls apart,0.0,0.0,0.0,[]
5139,Ruth Bader Ginsburg regrets 'ill-advised' remarks about Donald Trump,-0.1,0.2,-0.3612,[]
796,"Dead heat: Trump, Clinton tied in 3 swing-state polls",-0.2,0.4,-0.6486,[]
4560,Russia’s Syria intervention may force choice on Obama: Act or yield,0.0,0.0,0.0,"['Russia', 'Syria']"
2738,Ted Cruz launches bid; Some pundits paint him as scary extremist,-0.5,1.0,-0.4939,[]
3109,Pope Francis at 9/11 memorial: 'We can never forget them',0.0,0.0,0.1695,[]
4383,Fights Over 'Religious Freedom' And Gay Rights Are Costing Republicans,0.20833333333333334,0.4166666666666667,0.3612,[]
320,Prison sentences are getting shorter. But racial disparities are getting worse.,-0.4,0.6,-0.7351,[]
1319,US election: Hillary Clinton's problem with young women,0.1,0.4,-0.4019,['US']
4940,Neither Dictator nor King,0.0,0.0,0.0,[]
3842,Obama delivers emotional eulogy for Beau Biden,0.0,0.65,0.1531,['Obama']
3151,Man burned by fajitas while praying can't sue Applebee's,0.0,0.0,0.3612,[]
2826,Taliban Militants Attack Afghan Parliament In Kabul,0.0,0.0,-0.4767,['Kabul']
3232,Polls show GOP presidential primary fight wide open,0.10000000000000002,0.4666666666666666,-0.3818,[]
1914,Poll: Rubio leads the GOP pack in matchup against Clinton,0.0,0.0,0.0,[]
4280,GOP debate: No one trumps Trump and six other takeaways from Las Vegas,-0.125,0.375,-0.296,['Las Vegas']
1198,Mike Huckabee's daughter: Negative tone in GOP race helps Clinton,-0.3,0.4,-0.2732,[]
675,Clinton turns Trump attacks up to 11,0.0,0.0,-0.4404,[]
3562,2 gunmen killed following deadly Tunisian museum attack that left 21 dead,-0.12000000000000002,0.18,-0.9169,[]
4278,Winners and losers from the 7th Republican presidential debate,-0.2,0.2,-0.0772,[]
3055,"If you use Facebook to get your news, please — for the love of democracy — read this first",0.375,0.4666666666666667,0.7579,[]
2862,"Iraqi forces, civilians flee as ISIS gains control of Ramadi, US official says",0.0,0.0,0.34,"['Ramadi', 'US']"
5079,'America is already great': Obama urges US to back Clinton in DNC speech,0.4,0.375,0.6249,"['America', 'Obama', 'US']"
4231,"Clinton, Trump eye Michigan wins as candidates face first big Midwest test",0.18333333333333335,0.2111111111111111,0.5719,['Michigan']
3935,EgyptAir Flight 804: Final moments questioned,0.0,1.0,-0.1027,[]
695,How Donald Trump could win,0.8,0.4,0.5859,[]
1840,The Republicans' Red Scare,0.0,0.0,-0.4939,[]
1982,A Message to my Fellow Republicans,0.0,0.0,0.0,[]
201,Cameron set to press Obama on tech encryption,0.0,0.0,0.0,[]
2104,"Extreme weather to cause extreme food shortages, task force finds",-0.125,1.0,-0.2212,[]
3527,San Bernardino divers reportedly pull object from water in evidence search,0.0,0.0,0.0,['San Bernardino']
4443,Death of Saudi King Abdullah brings uncertain new era for US in Middle East,0.06818181818181818,0.22727272727272727,-0.7269,['US']
2372,Fact-checker takes Obama to task for gun claims,0.0,0.0,-0.34,['Obama']
2958,Obama's Remarks on 'Most Peaceful' World Ring Hollow in Dangerous Middle East,0.010000000000000009,0.39,0.101,"['Obama', 'Dangerous']"
1440,John Kasich wooing Iowans mostly from New Hampshire,0.3181818181818182,0.4772727272727273,0.0,['New Hampshire']
4684,Why Trump's talk of a rigged vote is so dangerous,-0.6,0.9,-0.7573,[]
3184,Secretive GOP Group Targets Trump for Destruction,0.0,0.0,-0.5719,[]
2887,The Fantasy of a Better Iran Deal,0.5,0.5,0.4404,[]
2610,Netanyahu’s contempt for President Obama,0.0,0.0,-0.5859,[]
2288,Meet The Couples Fighting To Make Marriage Equality The Law Of The Land,0.0,0.0,-0.3612,[]
412,GOP’s demonic new crusade: Right-wing zealots look for even crueler ways to treat the poor like garbage,-0.13181818181818183,0.5272727272727272,-0.4588,[]
1673,Ben Carson vs. Ben Carson,0.0,0.0,0.0,[]
1458,"Carson, GOP White House candidates critical of Obama’s Syria plan for 50 Special Ops troops",0.11904761904761905,0.45714285714285713,0.1027,"['Obama', 'Syria']"
3387,Iran nuclear talks reportedly hit snag over lifting of sanctions as Obama makes appeal to Iran's people,0.0,0.0,0.0,"['Iran', 'Iran']"
3294,Mitch McConnell Pledges To Avoid Debt Ceiling Disaster,0.0,0.0,-0.8316,[]
4954,Hillary Clinton: The Alt-Right Has 'Effectively Taken Over the Republican Party',0.6,0.8,0.6808,[]
3728,Nation Mourns 9 Victims In Charleston Church Shooting,0.0,0.0,-0.6908,[]
3907,Lynch faces Congress in attorney general hearing,0.05000000000000002,0.5,0.0,[]
4025,State Dept. IDs 2 Americans killed in Nepal quake; 2 others reportedly dead,-0.2,0.2,-0.8689,['Nepal']
2067,Time to press the presidential candidates on Flint’s water crisis,0.0,0.0,-0.6249,['Flint']
1371,This is why Trump was smart to avoid her: Megyn Kelly just crushed the GOP debate,0.057142857142857134,0.37142857142857144,-0.3182,[]
1926,Clinton Foundation will continue to accept foreign money during Hillary's run,-0.125,0.125,0.3818,[]
2535,The judge immigration foes wanted,0.0,0.0,-0.4588,[]
2466,Here's How Obamacare Is Going To Affect Your Taxes,0.0,0.0,0.0,[]
5158,George Will: Trump's judge comments prompted exit from GOP,0.0,0.0,0.0,[]
2282,The new argument against gay equality: Same-sex marriage kills,0.2765151515151515,0.5189393939393939,-0.7184,[]
5053,Dem convention speeches Day 4: 's Reality Check Team vets the claims,0.0,0.0,0.0,[]
1515,Now Ted Cruz is the enemy: Rupert Murdoch and WSJ open fire in new GOP civil war,0.06818181818181818,0.4772727272727273,-0.8689,[]
4445,"The last days of Washington, D.C.: America can no longer mask its steep decline",0.0,0.06666666666666667,-0.296,"['Washington', 'D.C.', 'America']"
2315,16 Times The Obama Administration Lied About The President's Position On Same-Sex Marriage,0.0,0.0,-0.3818,[]
4213,"In Bronx, Sanders voters find more common ground with Trump than Clinton",0.1,0.5,0.0,['Bronx']
372,The debate moderators missed the opportunity to ask about a real Democratic divide,0.2,0.30000000000000004,0.1531,[]
826,Four big takeaways from Trump's 'Acela Primary' triumph,0.2,0.3,0.4767,[]
54,Elite conservative moneymen remain on sidelines,0.0,0.0,0.0,[]
4022,Russia carries out new airstrikes in Syria,0.13636363636363635,0.45454545454545453,0.0,"['Russia', 'Syria']"
3407,McConnell to Obama: Dems started the SCOTUS wars,0.0,0.0,-0.5574,[]
2238,Glenn Reynolds: Donald Trump is the response to a bullying culture,0.0,0.0,-0.5994,[]
4678,"Donald Trump, a threat the Founding Fathers foresaw: He proves the need for the Electoral College — and is the best case for superdelegates",0.65,0.15,0.2023,[]
3874,White House counterterrorism adviser Rand Beers to retire,0.0,0.0,0.0,[]
592,Why swing voters are vanishing from US politics,0.0,0.0,0.0,['US']
2605,Netanyahu: Obama's Iranian Nuclear Deal Worse Than Israel Feared,-0.4,0.6,-0.743,['Obama']
2331,"Research Suggests Gun Background Checks Work, But They're Not Everything",0.0,0.0,-0.1779,[]
4505,Ruth Bader Ginsburg Has Perfect Response When Asked About Women On The Supreme Court,1.0,1.0,0.8074,[]
1512,"Clinton, Sanders Eclipse Challengers in 1st Debate",0.0,0.0,0.1027,[]
3820,The most important line in Obama's new National Security Strategy,0.34545454545454546,0.6515151515151515,0.5413,['Obama']
4382,Support for marriage equality in Ireland was strikingly broad,0.0625,0.3125,0.4019,['Ireland']
1425,Ted Cruz isn't liked in Congress. What could that mean if he's president? (+video),0.14375,0.74375,-0.3252,[]
2213,Republicans Warn Iran Against Nuclear Deal With Obama,0.0,0.0,-0.1027,['Iran']
1123,Trump Loves 'the Poorly Educated' ... and Social Media Clamors,-0.18333333333333335,0.3333333333333333,0.5719,[]
4168,"Obama endorses Clinton for president, on heels of Sanders meeting",0.0,0.0,0.34,[]
4279,Clinton ‘Not Concerned’ About New Flap Over Classified Emails,0.13636363636363635,0.45454545454545453,0.0,[]
2465,Connecticut’s highest court approves forced chemotherapy for teen,-0.15000000000000002,0.1,-0.0772,['Connecticut']
1492,"He’s getting desperate: Trump’s campaign used to be confident, but Cruz has gotten him feeling downright thirsty",-0.04999999999999999,0.9166666666666667,0.296,[]
4187,Indiana Gov. Pence backs Cruz for president ahead of state primary,0.4,0.5,-0.0516,['Indiana']
870,Trump triumphs: Two big takeaways after The Donald wins New York,0.14545454545454545,0.2515151515151515,0.7717,['New York']
2904,"Iran nuclear talks: 'Tricky issues' remain, Kerry says",0.0,0.0,-0.1531,['Iran']
4887,Hillary Clinton: 'unpatriotic' Donald Trump's praise of Putin is 'scary',-0.5,1.0,0.1027,[]
4338,5 Things You Should Know About George Pataki,0.0,0.0,0.0,[]
2176,A ten point plan to defeat ISIS,0.0,0.0,-0.4588,[]
75,The Oregon standoff and America’s double standards on race and religion,0.0,0.0,0.0,"['Oregon', 'America']"
2647,Former Marine guilty of murder in 'American Sniper' trial,-0.16666666666666666,0.3333333333333333,-0.8176,[]
3983,Thanksgiving lessons for the Syrian refugee debate,0.0,0.0,0.0,[]
3966,Turkey Says It Shot Down A Russian Warplane Near Border With Syria,-0.018518518518518528,0.22962962962962963,0.0,"['Turkey', 'Syria']"
4924,"Trump Brings Message of Faith, Unity to Black Church",-0.16666666666666666,0.43333333333333335,0.4215,[]
2396,Obamacare's unlikely No. 1 city,-0.5,0.5,0.0,[]
352,Why did Obama send another 450 trainers to Iraq? (+video),0.0,0.0,0.0,"['Obama', 'Iraq']"
1550,Sanders gets the fight he wanted,0.0,0.0,-0.3818,[]
4182,Is Clinton ready for the Wild West campaign of Donald Trump?,0.15000000000000002,0.45,0.3612,[]
3989,ISIS Suspected in Russia Crash: What It Means,0.0,0.0,-0.5574,['Russia']
1925,Political world's eyes on New Hampshire,0.06818181818181818,0.2772727272727273,0.0,['New Hampshire']
2428,"ObamaCare fallout? Supreme Court ruling sets up potential Obama, GOP battle",0.0,1.0,0.25,['Obama']
1961,Rubio looks to April 13 Miami launch,0.0,0.0,0.0,['Miami']
3929,"The plight of the bitter nerd: Why so many awkward, shy guys end up hating feminism",-0.175,0.625,-0.8871,[]
4314,"Clinton, judged winner of debate, holds big national lead over Sanders",0.0,0.1,0.5859,[]
4785,"As Clinton builds on a strong debate, Trump lobs attacks and complaints",0.4333333333333333,0.7333333333333333,-0.3182,[]
3822,"White House, Republicans work together in final push on trade bill",0.0,0.5,0.0,[]
4521,French police swarm forest 'larger than Paris' in hunt for Charlie Hebdo jihadist assassins,0.0,0.25,0.0,['Paris']
2967,Bergdahl's platoon mates: Head of Joint Chiefs knew he walked off base in 2009,-0.8,1.0,0.0,[]
1373,"After political upheaval in Iowa, what next? (+video)",0.0,0.05,0.0,['Iowa']
3260,The GOP’s pathetic SCOTUS games: Why its Merrick Garland obstruction just got even more embarrassing,-0.25,0.75,-0.7645,[]
897,Poll: Trump Reaches 50 Percent Support Nationally for the First Time,0.25,0.3333333333333333,0.4404,[]
1355,Everything you need to know about the next Democratic debate,0.0,0.0,0.0,[]
1148,Rivals pile on Trump in Republican candidates’ debate,0.0,0.0,0.0,[]
4312,"The inane spectacle of the GOP debate: Cruz the showboating creep, Rubio the slick operator & Bush the desperate flop",-0.425,0.6875,-0.5719,[]
3359,"Official: Withheld Clinton emails contain 'operational' intel, put lives at risk",0.0,0.0,-0.2732,[]
2559,White House facing rocky legal road on immigration,0.1,0.1,0.128,[]
5263,Why Michelle Obama has a prime spot at the Democratic National Convention,0.0,0.0,0.0,[]
1603,"GOP governors are on the fast track to nowhere: Jindal, Christie & Kasich aren’t long for this world",0.07500000000000001,0.5,0.0,[]
862,Will The Real Donald Trump Please Stand Up?,0.2,0.30000000000000004,0.3182,[]
5160,Seven Christian Leaders Who Are Not Supporting Donald Trump,-0.0625,0.125,-0.3412,[]
4185,"Despite Black Lives Matter, young black Americans aren’t voting in higher numbers",0.004166666666666673,0.44166666666666665,-0.0191,[]
4835,First Presidential Debate of 2016 Over But Who Won?,0.25,0.3333333333333333,0.7227,[]
803,West Virginia primary takes backseat to Trump's battle with Republicans,0.4,0.5,-0.3818,['West Virginia']
1491,Cruz Raises $20 Million In Fourth Quarter,0.0,0.0,0.0,[]
816,Judith Miller: It’s what was left unsaid in Trump’s speech that matters most,0.25,0.25,0.0258,[]
503,States look at hiking gas tax as fuel prices plunge,0.0,0.0,0.0,[]
785,"For some Republicans, Trump presents moral dilemma",0.0,0.25,-0.1779,[]
2440,"Obamacare Enrollments Hit Nearly 12 Million, Top Health Official Says",0.3,0.45,0.2023,[]
2721,Megyn Kelly is an evil genius: How the Fox News host won America’s trust (by being slightly less horrible),-0.7222222222222223,0.6888888888888888,-0.0846,['America']
3092,How Congress is giving new life (and scope) to 'brinkmanship',0.13636363636363635,0.45454545454545453,0.34,[]
2793,Obama Secures Enough Support For Iran Deal In Congress,0.0,0.5,0.6124,['Iran']
2686,"The press, feeling the Bern, suddenly weighs whether Sanders could derail Hillary",0.0,0.5,-0.1779,[]
3538,Obama: Paris terror rampage a ‘setback’,0.0,0.0,-0.5267,"['Obama', 'Paris']"
4205,"Hey, Berniacs: I Learned to Love Hillary and So Can You",0.5,0.6,0.6369,[]
3307,New Senate is just like the old Senate,0.11818181818181818,0.32727272727272727,0.3612,[]
1953,"Jeb Bush previews 2016 run, promising ‘adult conversations’ on big issues",0.10000000000000002,0.3,0.4019,[]
4827,Why Democrats are anxious,-0.25,1.0,-0.25,[]
3430,Obama has rare parliamentary window to make recess appointment to succeed Scalia,0.3,0.9,0.4939,['Obama']
3528,Clinton says U.S. is ‘not winning’ the war against the Islamic State,-0.25,0.75,-0.5994,['U.S.']
2972,"Patriot Act debate highlights ‘stark’ differences between 2001, 2015 views",-0.2,0.6,0.0,[]
4085,Merkel brings shuttle diplomacy to White House,0.0,0.0,0.0,[]
2741,"Fox News is self-destructing: Islamophobia, Obama’s Reagan moment and Roger Ailes’s new humiliation",0.13636363636363635,0.45454545454545453,-0.5719,['Islamophobia']
2026,Hillary Clinton To Decide On 2016 Run 'Sometime Next Year',0.0,0.0,0.0,[]
4018,"Kerry marks opening of US Embassy in Havana, critics rip 'diplomacy for show'",0.0,0.0,-0.296,['Havana']
3131,The religious right’s No. 1 enemy: What Pope Francis’ recognition of Palestine really means,0.1619047619047619,0.32857142857142857,-0.5423,['Palestine']
571,Sabotaging Common Core,-0.3,0.5,0.0,[]
3722,Church shooting suspect Dylann Roof captured amid hate crime investigation,-0.8,0.9,-0.8555,[]
4584,Donald Trump's Stunning Upset,0.5,1.0,0.0,[]
4198,Take a deep breath. The Republican contest still has another month to go.,0.0,0.4,0.0,[]
5095,"FACT CHECK: Donald Trump's Republican Convention Speech, Annotated",0.0,0.0,0.0,[]
2854,Iraq announces counterattack against ISIS in Anbar province,0.0,0.0,0.0,"['Iraq', 'Anbar']"
2079,Obama pledges faster action on new icebreakers to keep up in Arctic,0.11818181818181818,0.2772727272727273,0.0,['Obama']
3350,US flag flies again in Cuba: How much real change is coming to the country? (+video),0.2,0.30000000000000004,0.0,"['US', 'Cuba']"
2663,"Normalizing Trump, demonizing Hillary: The media’s shameful strategy for the 2016 election",0.0,0.0,-0.4939,[]
3061,The Problems With Facebook’s Polarization Study,0.0,0.0,-0.4019,[]
4103,Michelle Obama reflects on pressure she felt in '08,0.0,0.0,-0.296,[]
598,California governor signs bill to automatically register people to vote,0.0,0.0,0.0,['California']
2550,Trump: Undocumented Children Aren't US Citizens,0.0,0.0,0.0,[]
948,Democratic debate: Is Clinton or Sanders the real New Yorker? (+video),0.20454545454545453,0.6818181818181818,0.0,[]
4975,How Trump's campaign chief got a strongman elected president of Ukraine,0.0,0.0,0.1779,['Ukraine']
3183,Why the GOP Primary Could Be Even Crazier Than You Think,0.4,0.5,-0.0258,[]
1852,Chris Christie fades into darkness,0.0,0.0,-0.25,[]
827,Mitt Romney Refuses to Support Trump: “I Keep Hoping That Somehow Things Will Get Better”,0.5,0.5,0.6705,[]
2737,Rush Limbaugh: Left Has 'Fear and Hatred of Christianity',0.0,0.0,-0.8126,[]
2287,Advocates Aim to Expand Gay Rights at State Level,0.4166666666666667,0.5833333333333334,0.3182,[]
1501,George W. Bush reportedly rips Ted Cruz to Jeb Bush donors,0.0,0.0,0.0,[]
1035,Trump's abortion answer confirms GOP fears,0.0,0.0,-0.4215,[]
5150,Donald Trump in the hunt for a VP: Who's got the golden ticket?,0.3,0.5,0.0,[]
3861,Obama bans some military equipment sales to police,-0.1,0.1,0.0,['Obama']
3227,Boehner allies downplay GOP rifts,0.0,0.0,0.0,[]
1608,The 2016 ballot wars begin,0.0,0.0,-0.5574,[]
4814,Putting Presidential Polls in Perspective,0.0,0.0,0.0,[]
2612,Netanyahu rival concedes defeat,0.0,0.0,-0.4588,[]
113,Walter Scott's family plans burial,0.0,0.0,0.0,[]
103,Starbucks baristas stop writing 'Race Together' on cups,0.0,0.0,-0.296,[]
227,House GOP leaders unveil two-year budget deal with White House,0.0,0.0,0.0,[]
1207,The Edge: Iowa loss turns down Trump's volume in N.H.,-0.15555555555555559,0.2888888888888889,-0.3182,"['Iowa', 'N.H.']"
2726,“Idiocy”: New York Times editorial board scorches GOP’s nuclear sabotage,-0.08181818181818182,0.42727272727272725,-0.5267,[]
4139,Six cities submit bids to host 2016 Democratic National Convention,0.0,0.0,0.0,[]
615,Chris Christie landslide: Template for a Republican presidential win in 2016? (+video),0.8,0.4,0.5859,[]
4643,Clinton Camp Tries to Deflect Suspicion as FBI Reopens Email Case,-0.1,0.4,-0.3818,[]
2895,Obama ties his fate to Iran nuclear deal,0.0,0.0,0.0,"['Obama', 'Iran']"
1794,What advantages does Scott Walker offer?,0.0,0.0,0.3612,[]
1263,Draft-Dodger Trump Said Sleeping Around Was My ‘Personal Vietnam’,0.0,0.3,0.0,[]
3214,Paul Ryan Says Government Won't Shut Down Because Republicans Are In Control,-0.15555555555555559,0.2888888888888889,0.0,[]
1843,Clinton clearing primary field for potential 2016 run could leave her vulnerable,-0.033333333333333326,0.6666666666666666,-0.2732,[]
1001,The Daily 202: Bill Clinton’s argument with Black Lives Matter protesters is 2016’s Sister Souljah Moment,-0.08333333333333333,0.21666666666666667,-0.5106,[]
1104,"What divides America? This weekend, it was a Chicago street.",0.0,0.0,0.0,"['America', 'Chicago']"
3451,Is the Supreme Court poised for a shift to the right?,0.2857142857142857,0.5357142857142857,0.6808,[]
5047,How Last Night's Gary Johnson/William Weld CNN Town Hall Was a Disappointment in Libertarian Terms,-0.3,0.23333333333333334,-0.34,[]
4664,"Trump, Clinton meet again at 'humorous' Al Smith dinner",0.5,1.0,0.3818,[]
4757,Why the way we pick our VPs is terrible,-1.0,1.0,-0.4767,[]
2881,Iraq's Al-Abadi making in-person appeal to Obama for financial help,0.0,0.0,0.4019,"['Iraq', 'Obama']"
1528,Trump Continues His Embrace of Putin,0.0,0.0,0.3182,['Putin']
990,Trump RNC manager: 'Winning isn't enough',0.25,0.625,0.5267,[]
2962,Will any of Obama's ISIS proposals succeed?,0.0,0.0,0.4939,['Obama']
218,Speaker Paul Ryan: Let's live in the Christmas spirit,0.13636363636363635,0.5,0.1779,[]
3233,Cruz Says Fate of Homeland Security in GOP Leadership’s Hands,0.0,0.0,0.34,[]
4501,The Daily 202: Why blocking Obama’s pick to replace Scalia could cost Republicans their Senate majority,0.0,0.0,-0.3818,[]
1946,Mitt Romney still has a Mormon problem,0.0,0.0,-0.4019,[]
4005,"Russia launches airstrikes in northern Syria, senior military official says",-0.1,0.1,0.0,"['Russia', 'Syria']"
1309,How to watch tonight's Republican debate,0.0,0.0,0.0,[]
2774,"Kerry: World leaders take step to end Syria war and spreading terror concerns, but disagreements persist",0.0,0.0,-0.81,['Syria']
2662,Are private unions cooling toward Democrats?,0.0,0.375,0.0,[]
2607,Obama Chief Of Staff: Israel's 50-Year 'Occupation' Must End,0.0,0.0,0.0,['Israel']
4329,Biden probably won’t beat Clinton. He should run anyway.,0.0,0.0,0.0,[]
4172,How Hillary Clinton Locked Up The Democratic Nomination In 10 Steps,0.0,0.0,0.0,[]
1899,Carly Fiorina says ‘higher than 90 percent’ chance she’ll run for GOP presidential nomination,0.25,0.5,0.25,[]
2247,Gay Marriage Fight in Kentucky Likely Not the Last Battleground,0.1388888888888889,0.55,-0.088,['Kentucky']
1029,"After stumbles, Trump seeks to avert damaging loss in Wisconsin",0.0,0.0,-0.743,['Wisconsin']
2030,Bush and Romney: Ready to rumble?,0.2,0.5,0.3612,[]
2207,Liberals poised to give Obama a win on Iran,0.8,0.4,0.7003,"['Obama', 'Iran']"
202,"Veto, filibuster threats ahead of vote next week to fund Homeland Security, roll back executive actions",0.0,0.0,-0.1027,[]
2504,"Along the migrant trail, pressure grows to close Europe’s open borders",0.0,0.5,-0.296,[]
3216,Republicans Reject Calls on Guantanamo Bay Closure,0.0,0.0,-0.4019,[]
4201,GOP elites are now resigned to Donald Trump as their nominee,0.0,0.0,-0.25,[]
4192,Trump's Indiana win raises unsettling questions for GOP,0.15000000000000002,0.55,0.5859,['Indiana']
